日足・最新の選択	当日	8月26日	日足				
市場	銘柄コード	銘柄名	始値	高値	安値	終値	出来高
			実	実	実	実	        実
東証1部	9044	南海電	596	615	596	613	2165000
東証1部	9045	京阪電	733	756	732	751	1289000
東証1部	9046	神電鉄	357	361	355	359	131000
東証1部	9047	名糖運	684	699	684	691	13000
東証1部	9048	名鉄	461	473	457	472	3910000
東証2部	9049	京福電	221	222	220	222	17000
JQスタンダード	9051	センコン物	704	705	704	704	3000
東証1部	9052	山陽電	466	476	464	474	91000
東証2部	9055	アルプス物	1467	1519	1466	1469	14700
東証2部	9056	ヒューテック	1004	1004	985	991	3600
JQスタンダード	9057	遠州トラク	790	790	790	790	100
東証1部	9058	トランコム	6120	6520	6020	6520	213800
東証2部	9059	カンダ	655	655	634	651	15200
JQスタンダード	9060	日ロジテム	304	304	304	304	1000
東証1部	9062	日通	559	574	555	573	4767000
東証2部	9063	岡山貨	254	262	242	257	79000
東証1部	9064	ヤマトＨＤ	2208	2286	2204	2277.5	2342900
東証1部	9065	山九	559	581	555	576	2561000
東証1部	9066	日新	336	361	336	359	188000
東証1部	9067	丸運	254	254	248	249	19900
東証1部	9068	丸全運	390	402	386	398	105000
東証1部	9069	センコー	830	838	803	820	819000
東証1部	9070	トナミＨＤ	348	368	348	363	137000
東証1部	9072	日梱包	1950	2029	1950	2021	176800
JQスタンダード	9073	京極運	332	348	324	344	21400
東証1部	9074	日石輸	233	233	229	233	42000
東証1部	9075	福山運	665	677	646	658	1432000
東証1部	9076	セイノーＨＤ	1311	1333	1290	1324	1202400
JQグロース	9077	名鉄運	369	369	353	368	126000
JQグロース	9078	エスライン	370	370	360	360	8000
東証1部	9081	神奈交	610	632	610	627	56000
東証2部	9082	大和自	464	464	463	464	3000
東証1部	9086	日立物	1904	1961	1898	1944	321900
JQスタンダード	9087	タカセ	249	249	249	249	1000
東証1部	9090	丸和運輸機関	4995	5290	4870	5260	49400
東証1部	9101	郵船	320	326	314	324	32295000
東証1部	9104	商船三	337	340	326	335	40286000
東証1部	9107	川崎船	262	269	258	267	30920000
東証1部	9110	ユナイテド海	235	244	234	244	690000
東証1部	9115	明治海	541	588	535	573	281300
東証1部	9119	飯野海	550	567	548	562	231900
東証2部	9127	玉井船	113	117	112	117	82000
東証1部	9130	共栄タ	179	190	177	186	108000
東証1部	9132	第一船	32	34	32	34	5044000
JQスタンダード	9133	東栄リファ	349	358	333	345	24200
東証2部	9171	栗林船	345	345	345	345	1000
東証2部	9173	東海船	197	197	193	194	13000
JQスタンダード	9176	佐渡汽	290	318	290	318	5300
東証2部	9179	川近船	343	345	340	343	19000
東証2部	9193	東汽船	668	668	668	668	5000
東証1部	9201	ＪＡＬ	4270	4325	4115	4310	3941000
東証1部	9202	ＡＮＡ	345	354	342	352.4	29039000
東証2部	9206	ＳＦＪ	1949	1949	1870	1914	13100
東証1部	9232	パスコ	291	308	290	306	45000
東証2部	9233	アジア航	353	385	353	385	18000
東証1部	9301	三菱倉	1400	1457	1400	1449	1220000
東証1部	9302	三井倉ＨＤ	342	347	340	343	1201000
東証1部	9303	住友倉	599	617	598	610	788000
東証1部	9304	渋沢倉	316	328	316	326	85000
東証1部	9305	ヤマタネ	172	178	171	176	591000
東証1部	9306	東陽倉	252	257	249	255	21000
東証2部	9307	杉村倉	289	290	282	282	4000
東証1部	9308	乾汽船	871	882	842	855	36400
東証1部	9310	トランシィ	399	409	389	408	56000
東証1部	9312	ケイヒン	179	184	176	182	191000
東証2部	9313	丸八倉	446	449	446	449	4000
東証2部	9317	オーナ	255	255	255	255	1000
東証2部	9318	ＡＡＨ	12	14	12	14	4717100
東証1部	9319	中央倉	892	914	892	912	16800
東証2部	9322	川西倉	575	576	565	568	3600
東証1部	9324	安田倉	945	965	940	953	51000
東証1部	9351	洋埠頭	185	190	184	188	159000
東証2部	9353	桜島埠	125	138	125	138	26000
東証2部	9355	リンコー	151	169	151	169	8000
JQグロース	9357	名港海	1000	1000	981	981	15000
東証1部	9358	宇徳	490	519	487	511	48500
JQグロース	9359	伊勢海	688	695	685	695	4300
東証2部	9360	鈴与シンワ	190	196	185	196	22000
東証2部	9361	伏木運	252	252	252	252	2000
東証2部	9362	兵機海	149	154	149	152	7000
東証2部	9363	大運	45	48	45	48	1052000
東証1部	9364	上組	960	997	956	991	1406000
東証2部	9365	トレーディア	158	160	158	160	6000
東証1部	9366	サンリツ	513	525	513	520	7600
JQスタンダード	9367	大東港	378	378	350	370	23000
東証1部	9368	キムラユニティ	1352	1400	1329	1393	24900
東証1部	9369	キユーソー流	2282	2388	2282	2376	36500
東証1部	9370	郵船ロジ	1253	1321	1230	1312	139500
東証2部	9373	ニッコウトラベ	300	315	300	311	7800
東証1部	9375	近鉄エクス	4325	4485	4320	4450	104000
JQスタンダード	9376	ユーラシア	528	560	525	550	10700
JQスタンダード	9377	エージーピー	360	360	360	360	1000
東証1部	9380	東海運	261	270	261	270	14500
東証1部	9381	エーアイテイー	993	993	951	964	35900
東証1部	9384	内外トランス	1170	1199	1150	1198	58300
JQスタンダード	9385	ショーエイ	218	236	217	235	13100
JQスタンダード	9386	日本コンセプト	3000	3130	2900	3125	5700
東外	9399	新華ＨＤ	249	262	244	248	17643
東証1部	9401	ＴＢＳＨＤ	1585	1637	1569	1597	1094800
名１	9402	ＣＢＣ	624	626	619	626	9600
東証1部	9404	日テレＨＤ	1983	2044	1963	2032	953200
東証1部	9405	朝日放	766	785	750	782	75000
JQスタンダード	9408	新潟放	695	723	681	722	20800
東証1部	9409	テレ朝ＨＤ	1709	1730	1665	1720	316600
東証1部	9412	スカパーＪ	513	531	510	527	1352700
東証1部	9413	テレ東ＨＤ	2072	2098	2013	2049	132200
東証1部	9414	ＢＳ１１	873	920	871	910	444900
JQスタンダード	9417	スマートバリュ	3575	3575	3355	3550	9100
東証マザーズ	9418	ＵＮＥＸＴ	4445	4810	4440	4790	154600
東証マザーズ	9419	ワイヤレスＧ	2200	2271	2115	2255	184200
JQスタンダード	9421	ネプロ	1343	1450	1250	1450	126800
東証1部	9422	コネクシオ	1266	1285	1222	1224	122200
JQスタンダード	9423	フォーバルＲＳ	98	106	98	106	268600
東証1部	9424	日本通信	274	292	270	286	2812600
JQスタンダード	9425	日本テレホ	580	590	550	586	7200
東証1部	9428	クロップス	510	510	490	498	10800
東証1部	9432	ＮＴＴ	4321	4474.5	4311.5	4429	8315600
東証1部	9433	ＫＤＤＩ	2858.5	2956	2817	2927	11347200
東証1部	9435	光通信	7700	7790	7570	7690	170100
JQスタンダード	9436	沖縄セルラ	3495	3550	3465	3525	7700
東証1部	9437	ＮＴＴドコモ	2442.5	2471	2385	2427.5	9775700
東証1部	9438	エムティーアイ	676	736	676	725	440700
JQスタンダード	9439	ＭＨグループ	290	290	282	285	3600
JQスタンダード	9441	ベルパーク	2721	2769	2720	2723	700
JQスタンダード	9444	トーシン	548	567	548	558	5500
東証2部	9445	フォーバルＴＬ	373	383	373	383	5400
JQスタンダード	9446	エスケーアイ	339	339	306	328	13700
東証1部	9449	ＧＭＯ	1675	1695	1605	1671	2267800
東証マザーズ	9467	アルファポリス	2205	2241	2070	2241	77500
東証1部	9468	カドカドワンゴ	1378	1427	1354	1414	733200
東証1部	9470	学研ＨＤ	226	234	225	231	160000
JQグロース	9471	文渓堂	947	950	940	940	600
東証1部	9474	ゼンリン	1509	1547	1451	1504	104800
東証1部	9475	昭文社	732	767	724	724	54500
JQスタンダード	9476	中央経	439	439	424	430	1400
JQスタンダード	9478	ＳＥＨＩ	143	179	143	168	3192100
東証1部	9479	インプレス	165	175	158	169	200100
東証1部	9501	東電	816	840	794	838	84494900
東証1部	9502	中部電	1728	1817.5	1725	1811	3802900
東証1部	9503	関西電	1406	1504	1403.5	1499.5	4556200
東証1部	9504	中国電	1665	1738	1662	1733	1480800
東証1部	9505	北陸電	1625	1696	1625	1694	992200
東証1部	9506	東北電	1539	1613	1539	1605	1877200
東証1部	9507	四国電	1750	1867	1750	1861	926300
東証1部	9508	九州電	1400	1424	1370	1419	4299900
東証1部	9509	北海電	1239	1288	1234	1282	1807500
東証1部	9511	沖縄電	2723	2782	2723	2766	127200
東証1部	9513	Ｊパワー	3490	3655	3465	3640	1215400
東証マザーズ	9514	ファーストエス	578	630	578	622	73500
東証マザーズ	9517	イーレックス	851	934	843	894	192500
東証1部	9531	東ガス	623.6	643.2	622.1	641.7	10848000
東証1部	9532	大ガス	470	478.5	461.7	477.3	10257000
東証1部	9533	邦ガス	691	711	688	708	2039000
東証1部	9534	北ガス	278	280	278	280	119000
東証1部	9535	広島ガス	425	441	425	439	52200
東証1部	9536	西ガス	274	283	272	282	384000
東証2部	9537	北瓦斯	287	287	285	287	7000
JQグロース	9540	中ガス	261	261	260	260	3000
東証1部	9543	静岡ガス	765	806	765	802	129900
東証1部	9551	メタウォーター	2650	2716	2614	2704	194700
東証1部	9600	アイネット	1160	1198	1141	1197	26800
東証1部	9601	松竹	935	947	926	940	1422000
東証1部	9602	東宝	2637	2655	2590	2637	2425300
東証1部	9603	エイチアイエス	3905	3995	3890	3930	445600
東証1部	9605	東映	879	929	873	927	277000
東証1部	9607	ＡＯＩＰｒｏ．	979	997	978	993	32500
JQスタンダード	9608	福山コンサ	470	471	465	469	7600
JQスタンダード	9610	ウィルソンＷ	391	397	375	390	78000
東証2部	9612	ラックランド	1585	1675	1566	1675	6700
東証1部	9613	ＮＴＴデータ	5260	5550	5260	5530	1266900
東証1部	9616	共立メンテ	6850	7050	6680	6780	331100
東証1部	9619	イチネンＨＤ	1034	1085	1034	1078	59200
東証1部	9621	建設技	1165	1192	1153	1169	54000
東証1部	9622	スペース	1208	1223	1175	1218	30100
東証2部	9624	長大	406	437	406	431	74000
JQスタンダード	9625	セレスポ	365	370	363	370	14000
東証1部	9627	アインファーマ	5600	5900	5430	5820	324900
東証1部	9628	燦ＨＤ	1612	1612	1570	1581	7500
東証1部	9629	ピーシーエー	1422	1449	1395	1403	20700
東証2部	9631	東急レク	725	734	717	727	37000
東証1部	9632	スバル興	375	394	375	384	40000
東証1部	9633	テアトル	135	135	131	134	295000
東証2部	9635	武蔵野	238	240	238	240	6000
東証2部	9636	きんえ	2896	2980	2896	2940	700
東証2部	9637	オーエス	659	680	652	680	7000
JQスタンダード	9638	情報技	977	1020	977	1000	4900
JQスタンダード	9639	三協フロン	945	945	903	922	25000
JQスタンダード	9640	セゾン情	1155	1171	1153	1157	2900
JQスタンダード	9641	サコス	464	470	450	470	8500
JQスタンダード	9644	タナベ経	1010	1024	1010	1020	10600
JQスタンダード	9647	協和コンサ	144	152	143	150	93000
JQスタンダード	9651	日プロセス	970	1000	965	1000	10700
東証2部	9656	グリーンランド	402	406	385	400	10000
東証2部	9658	ビジ太田昭和	1045	1160	1045	1158	34900
東証2部	9661	歌舞伎	5020	5030	4995	5030	14000
JQスタンダード	9663	ナガワ	3300	3315	3270	3300	27800
JQグロース	9664	御園座	380	395	375	382	8000
東証1部	9671	よみランド	382	392	382	390	143000
東証1部	9672	都競馬	296	305	294	304	1057000
東証2部	9674	花月園	84	91	84	91	62000
東証1部	9675	常磐興	149	149	146	148	244000
東証1部	9678	カナモト	3055	3120	3010	3090	249800
JQスタンダード	9679	ホウライ	218	225	218	225	59000
東証2部	9680	共成レンテ	1000	1021	1000	1016	17000
東証1部	9681	ドーム	464	485	464	485	1537000
東証1部	9682	ＤＴＳ	2508	2581	2499	2562	121000
東証1部	9684	スクエニＨＤ	2898	3040	2885	3030	1156400
JQスタンダード	9685	ＫＹＣＯＭ	225	260	225	260	8000
JQスタンダード	9687	ＫＳＫ	950	1008	950	995	9800
JQスタンダード	9691	両毛シス	1150	1150	1120	1125	1200
東証1部	9692	シーイーシー	949	964	897	916	54400
JQスタンダード	9695	鴨川ホテル	365	365	361	363	21000
JQスタンダード	9696	ウィザス	346	346	333	341	34500
東証1部	9697	カプコン	2640	2702	2588	2696	886800
JQスタンダード	9698	クレオ	400	400	384	391	7000
東証1部	9699	西尾レント	2840	3045	2801	3010	165400
東証2部	9701	東会舘	275	275	264	266	105000
東証1部	9702	アイエスビー	717	750	716	750	15000
東証1部	9704	アゴーラＨＧ	38	41	38	41	866000
東証1部	9706	空港ビル	5200	5340	5130	5300	972200
JQスタンダード	9707	ユニマそよ風	745	745	702	728	40000
東証2部	9708	帝国ホテル	2549	2589	2491	2589	9900
東証2部	9709	ＮＣＳ＆Ａ	245	255	244	255	22200
東証2部	9713	ロイヤルホテル	314	335	314	330	174000
東証1部	9715	トランスコスモ	2580	2661	2527	2635	188000
東証1部	9716	乃村工	1684	1699	1638	1696	237800
東証1部	9717	ジャステック	1005	1030	990	1025	64300
東証1部	9719	ＳＣＳＫ	4010	4190	3985	4150	702800
東証1部	9722	藤田観	359	374	359	372	351000
東証2部	9723	京都ホテル	877	908	863	908	7600
東証1部	9726	ＫＮＴＣＴ	205	213	203	212	1145000
東証1部	9728	日管財	2997	3095	2996	3075	23800
東証1部	9729	トーカイ	3375	3475	3230	3405	30500
東証1部	9731	白洋舎	266	267	262	265	36000
JQスタンダード	9733	ナガセ	2920	2920	2920	2920	4000
JQスタンダード	9734	精養軒	700	715	685	685	1400
東証1部	9735	セコム	7214	7420	7165	7397	1290200
東証1部	9739	ＮＳＷ	900	943	894	932	74900
東証1部	9740	ＣＳＰ	1482	1559	1455	1519	97400
東証1部	9742	アイネス	963	980	941	976	216600
東証1部	9743	丹青社	779	822	771	815	348000
東証1部	9744	メイテック	4225	4475	4160	4450	292800
東証1部	9746	ＴＫＣ	2782	2873	2777	2859	62100
東証1部	9747	アサツーＤＫ	2400	2442	2350	2437	204800
東証2部	9748	ＮＪＫ	484	507	484	505	10500
東証1部	9749	富士ソフト	1897	1966	1893	1948	118100
JQスタンダード	9753	ＩＸナレッジ	300	323	300	323	59000
東証1部	9755	応用地	1406	1456	1396	1445	59000
東証1部	9757	船井総研ＨＤ	1615	1694	1609	1683	94500
JQスタンダード	9758	ジシステム	567	587	543	580	238800
東証1部	9759	ＮＳＤ	1432	1441	1410	1432	158600
東証1部	9760	進学会	690	704	670	689	45100
東証2部	9761	東海リース	214	218	214	218	104000
東証1部	9763	丸紅リース	215	230	215	226	68000
東証2部	9764	技研興	168	173	168	171	44000
東証1部	9765	オオバ	445	460	445	454	59500
東証1部	9766	コナミ	2396	2582	2386	2563	2387200
東証2部	9767	日建工	167	173	167	173	41000
東証2部	9768	いであ	901	924	879	924	46800
東証2部	9769	学究社	1128	1200	1128	1165	12000
JQスタンダード	9776	札臨	1170	1230	1160	1230	9400
JQスタンダード	9778	昴	410	416	403	407	10000
JQスタンダード	9782	ディエムエス	624	647	620	647	111700
東証1部	9783	ベネッセＨＤ	3055	3100	3010	3080	720300
東証1部	9787	イオンディラ	3605	3750	3575	3725	63100
東証1部	9788	ナック	868	872	847	858	84400
東証1部	9790	福井コンピ	750	780	746	779	15300
東証2部	9791	ビケンテクノ	762	819	760	794	44700
東証1部	9792	ニチイ学館	886	894	859	886	539200
東証1部	9793	ダイセキ	1997	2055	1981	2042	175100
東証1部	9795	ステップ	996	1101	995	1063	23900
東証2部	9797	大日本コ	390	392	389	391	5800
東証2部	9799	旭情報	905	916	905	916	9000
東証1部	9810	日鉄住金物産	383	392	377	389	948000
JQスタンダード	9812	テーオー	689	697	671	695	2600
JQスタンダード	9816	ストライダーズ	66	70	66	70	826000
JQスタンダード	9820	ＭＴジェネック	152	152	150	150	2000
JQスタンダード	9823	マミーマート	1781	1829	1781	1827	1100
東証2部	9824	泉州電	1662	1793	1662	1793	10200
東証2部	9826	ＪＥＵＧＩＡ	139	140	139	140	3000
JQスタンダード	9827	リリカラ	183	190	177	186	105000
東証1部	9828	元気寿	2115	2200	2115	2198	18200
JQスタンダード	9829	ナガノ東	220	220	220	220	1000
東証1部	9830	Ｔナカヤマ	4285	4420	4250	4370	87200
東証1部	9831	ヤマダ電	444	456	433	451	7333900
東証1部	9832	オートバクス	2148	2162	2123	2145	344600
東証2部	9835	ジュンテンドー	139	145	139	142	10000
JQスタンダード	9836	リーバイス	280	285	262	282	49000
東証2部	9837	モリト	893	923	890	923	51900
東証1部	9842	アークランド	2629	2680	2515	2544	45700
東証1部	9843	ニトリＨＤ	9180	9400	9120	9260	662600
東証2部	9845	パーカー	375	378	360	378	15000
東証2部	9846	天満屋	1000	1018	990	1004	8100
JQスタンダード	9849	共同紙	393	395	388	395	5000
東証1部	9850	グルメ杵	940	970	940	965	31000
JQスタンダード	9852	中央物	425	430	420	422	10000
JQスタンダード	9853	ルノアール	867	867	850	855	1800
東証1部	9854	愛眼	252	258	243	257	23100
東証2部	9855	クロガネヤ	378	383	373	379	6200
東証1部	9856	ケーユーＨＤ	875	897	871	893	36100
東証2部	9857	英和	611	640	611	639	9800
東証1部	9861	吉野家ＨＤ	1451	1459	1441	1452	1792800
JQスタンダード	9867	ソレキア	228	230	224	230	7000
東証1部	9869	加藤産	2557	2582	2485	2517	80200
東証2部	9870	ハナテン	386	397	385	397	56300
東証2部	9872	北恵	488	520	482	520	11000
東証2部	9873	日本ＫＦＣ	2231	2297	2231	2297	17000
JQスタンダード	9876	コックス	312	327	312	326	38100
東証2部	9878	セキド	149	153	142	152	149000
東証1部	9880	イノテック	440	454	440	440	164700
東証1部	9882	イエローハット	2516	2542	2461	2480	44300
東証2部	9885	シャルレ	455	458	447	453	25900
東証1部	9887	松屋フーズ	2161	2211	2161	2184	29700
JQスタンダード	9888	ＵＥＸ	284	303	280	303	57200
東証1部	9889	ＪＢＣＣＨＤ	710	732	710	731	39900
JQスタンダード	9890	マキヤ	609	609	590	609	3500
JQスタンダード	9892	卑弥呼	825	825	825	825	100
JQスタンダード	9895	コンセック	160	167	159	164	121000
東証1部	9896	ＪＫＨＤ	484	494	477	485	69900
